1.30221	-4.5412
0.947933	2.11841
0.860125	4.40844
1.09515	-1.21181
1.17794	-2.65692
1.16136	-2.02783
1.41372	-6.66635
1.17137	-2.60566
1.16355	-1.39509
1.26365	-3.40926
1.32961	-5.88895
1.03843	-0.902116
1.16542	-3.68683
1.47627	-10.0345
1.12823	-3.13822
1.28161	-5.97263
1.15864	-4.01139
1.28018	-6.34872
1.21055	-3.495
1.00863	0.0742002
1.37011	-7.3822
1.47029	-9.88778
1.40204	-8.03697
1.19375	-3.83653
1.24559	-5.47365
1.45757	-7.74284
1.09732	-2.10224
0.890754	1.62105
0.957237	-0.0972751
0.956012	-0.262525
1.05613	-2.05655
1.09707	-2.91117
0.842703	3.03081
0.935712	1.12915
1.08088	-2.40175
0.76123	4.00374
0.863112	2.01812
1.04497	-1.97294
0.934023	0.364037
0.886834	1.53335
0.953017	-0.248054
1.02191	-1.25923
0.926839	2.22504
0.801181	4.23536
0.941464	1.02793
0.889933	2.52068
0.82359	4.33016
0.751737	5.96044
0.834581	4.05366
0.987263	1.24646
0.748554	6.01728
0.777613	5.36263
0.714505	6.55775
0.769308	5.17918
0.905818	2.88078
1.02976	-0.145544
1.01024	0.354914
0.670928	8.19985
0.971436	0.115286
0.923464	0.179487
1.05292	-1.8779
0.96833	-0.334261
0.7731	4.22793
0.725662	5.83984
0.947996	0.124219
0.907402	2.03696
0.77892	3.93914
0.945902	0.374756
0.745791	4.86292
0.978479	-0.486837
1.00198	-0.843988
0.983305	-0.535765
0.889671	1.68154
0.969531	0.055381
0.873742	2.49197
0.780034	4.22159
0.868948	2.60944
1.15588	-2.67147
0.479688	12.0503
0.93885	1.62428
0.865988	3.07403
0.834088	4.00465
1.05455	-1.00738
0.949379	1.00341
0.882226	3.57715
0.944106	1.84538
0.805974	4.54478
0.816421	4.64618
0.744364	5.17399
0.717865	7.48456
0.755019	5.28306
0.934652	1.96072
0.823515	3.78286
0.964514	0.93036
0.854398	3.01262
0.656675	7.97286
0.828262	3.36929
0.640697	8.81731
0.82921	4.18546
0.780483	5.03579
0.724857	6.11468
0.837627	3.12052
0.70881	6.46806
0.781803	4.94259
0.904818	1.3877
0.984208	0.274686
0.907882	0.967078
0.848435	2.24405
0.903889	1.42686
0.958682	-0.506123
0.587815	8.32991
0.899269	1.4951
0.833323	2.44322
0.767622	4.73482
0.5658	9.16753
0.723248	5.36214
0.893426	1.51738
0.779076	3.7845
0.86436	1.76911
0.95957	-0.174852
1.0191	-1.57358
0.795151	7.29649
1.23092	-3.14577
0.920016	2.0772
1.01342	-0.173673
1.03807	0.0745222
1.01843	0.426818
1.19566	-3.5791
1.17792	-2.0285
0.847976	4.93117
0.99042	0.478302
0.885302	2.90675
0.951548	1.55845
1.13786	-2.34044
0.909855	2.04544
1.07227	-0.344016
0.899116	4.4465
0.92044	3.69371
0.986162	-0.159644
0.888243	1.54501
1.16905	-4.94651
1.33916	-7.73119
1.09394	-2.64996
1.00536	-1.06346
1.06935	-1.1203
1.22397	-4.75806
0.866248	2.43939
1.20296	-4.98107
1.2024	-4.77041
1.04557	-1.86431
1.16755	-3.64597
1.09411	-3.00665
0.97135	0.352952
1.263	0.318092
1.13212	0.852944
0.963882	-0.176561
1.1129	-3.352
1.05112	-1.76043
1.18188	-4.64057
1.04741	-2.33774
0.976002	-0.553069
1.04058	-1.97476
1.04791	-1.63524
1.16107	-3.97445
1.02165	-1.46557
1.00852	-1.77783
0.859155	1.28696
0.877385	1.37122
0.968586	-0.894056
1.12153	-3.92347
1.14902	-2.77174
0.834948	2.84131
0.784571	3.92304
0.744524	5.28001
0.809306	3.68509
1.01969	-0.648128
0.88946	1.73132
0.629551	8.54668
0.863951	2.71343
1.00583	-0.453053
0.775286	4.55747
0.872689	2.59316
0.808361	3.38125
0.594031	8.85439
1.13392	-2.74453
0.993295	-0.191992
0.860498	4.12992
1.11237	-3.4557
0.901263	0.718845
0.696362	5.41578
0.848803	2.23773
0.992167	-1.23645
1.06493	-2.47814
1.06999	-2.85126
0.946303	0.38812
0.954904	-0.180527
0.693814	5.24042
0.76932	4.049
1.02768	-1.9799
0.799036	2.27447
1.06091	-2.70405
1.26173	-6.07366
0.83962	2.88376
1.10208	-2.8125
0.895013	1.35888
1.11892	-3.50699
0.952928	0.217654
0.972401	-0.250031
0.83473	2.71201
0.916219	1.59471
0.858316	2.82867
0.693693	5.91827
0.872989	2.40054
0.881448	2.37306
0.960887	0.217601
0.694046	5.99626
0.969186	0.0436626
0.543657	9.68049
0.512085	14.0644
0.461709	12.8906
0.585989	9.92884
0.664431	8.81838
0.723957	6.34531
0.537759	11.1261
0.674849	7.80868
0.660926	8.3995
0.411279	14.978
0.841438	4.75527
0.737864	6.70596
0.756786	6.88081
0.69124	6.73868
0.697745	7.42056
0.562846	10.4942
0.836303	4.71371
0.472163	11.8576
0.849897	3.32104
0.582565	9.56705
0.683222	7.0305
0.711562	6.80191
0.645127	8.07102
0.715114	6.27844
0.638554	7.88264
0.676424	7.91628
0.585223	9.4071
0.575201	10.0531
0.838696	4.06085
0.618735	8.84185
0.970151	1.09614
0.860601	3.30734
0.566671	10.4453
0.484275	13.6134
0.679283	7.55344
0.725768	6.97322
0.567663	10.2065
0.829891	4.65161
0.6115	9.69159
0.692539	7.64613
0.897547	3.39245
0.597221	10.8073
0.666917	8.54135
0.782921	5.83406
0.848426	3.90712
0.720469	7.21451
0.723721	7.13501
0.83443	4.59727
0.893602	2.93775
0.782048	5.29281
0.906605	2.25339
0.889703	2.39459
0.616005	8.32646
0.831475	3.80689
0.869528	2.9627
0.842802	2.95637
0.710515	6.56524
0.600482	9.92261
0.564557	9.47809
1.01391	-0.452851
0.858412	2.98302
0.956581	1.21789
0.920455	2.23756
0.834691	4.02845
0.757659	6.50792
1.0086	-0.401874
1.03179	-1.16144
1.01708	-0.965854
0.833993	2.54117
0.954703	0.181042
0.945726	0.602319
1.02092	-1.47458
1.04415	-1.90211
0.817091	3.0295
1.01583	-0.969212
1.12839	-3.6791
0.847698	2.59884
0.964821	0.16031
1.28223	-6.64504
0.937945	0.0611158
1.23851	-4.72358
0.94253	0.893787
0.895233	1.73382
0.850555	2.95719
0.913107	1.44518
0.940754	0.761391
0.932222	1.62698
1.06912	-1.26846
0.658866	7.646
1.00326	-0.368363
0.922416	1.82905
0.962427	0.851936
0.914106	2.23204
0.908875	2.20835
1.0194	-0.196931
0.838214	3.07314
0.55871	10.134
0.997566	-0.875364
1.05327	-2.13372
0.748904	4.03472
1.20173	-5.7469
1.12446	-3.78853
0.798972	2.98743
1.04884	-2.78911
0.795207	4.13486
0.749526	4.39577
0.911855	0.546568
0.95452	-1.31468
0.881715	1.24996
1.08583	-2.34356
1.0435	-2.15032
0.955949	-0.483379
1.16556	-4.57571
0.903272	1.26729
0.888481	1.7292
1.06035	-1.49344
0.921698	0.899712
0.895873	1.67824
0.904343	1.66456
0.831987	3.30652
0.866308	3.15989
0.783281	3.99154
1.09253	-2.27325
0.810817	3.95845
0.837015	2.7368
0.814084	3.83894
0.794053	4.3301
0.983946	0.0812726
0.660614	7.43201
0.548653	11.4645
0.715968	6.88331
0.629473	9.22141
0.722558	7.0287
0.642994	9.47421
0.460586	13.2509
0.51153	11.777
0.464497	13.5028
0.650232	8.68647
0.882613	4.05707
0.787595	6.12424
0.829033	4.24934
0.561095	10.6916
0.80299	5.43861
0.495465	11.9426
0.802245	5.74393
0.575982	9.97765
0.649216	8.24661
0.620611	8.67367
0.700894	7.10225
0.530252	10.9405
0.547902	10.1123
0.564062	10.137
0.581933	10.4608
0.601415	9.68535
0.73103	6.00157
0.738003	5.95564
0.754778	5.76506
0.742887	6.59555
0.557248	9.98336
0.703456	7.03998
0.603148	12.4987
0.714244	7.61872
0.727622	6.30622
0.684836	8.17157
0.684618	8.09906
0.685472	8.69075
0.652992	8.70596
0.813887	5.92438
0.658282	9.46201
0.780982	6.05206
0.769303	5.8926
0.531175	11.2751
0.740716	6.94478
0.861078	4.01249
0.784901	5.54986
0.818434	5.61125
1.01689	0.926951
0.791969	4.64995
0.780194	5.14248
0.705015	7.08399
0.717132	6.23301
0.744052	5.93988
0.60418	8.85556
0.712729	6.50106
0.596476	9.80149
0.552809	10.2188
0.690849	6.92033
0.720259	6.24698
0.874395	3.13676
0.857476	3.27584
0.750564	5.52572
0.898599	2.76433
0.793139	9.61214
1.24966	-0.822403
1.07694	-0.794448
1.18926	-3.46487
0.892371	2.8908
0.906188	2.36563
1.12654	-1.98995
0.946478	1.26515
0.87539	3.16584
0.853574	4.13062
1.05692	-0.740404
1.1816	-3.47605
0.954876	0.911581
1.24161	-5.14176
0.857054	2.9736
0.990613	0.279928
1.12151	-1.70145
1.32898	-4.88216
0.726134	6.57765
0.923457	2.38112
1.02065	0.58357
0.983638	1.59282
0.99684	1.17192
0.824395	5.02287
0.917835	2.98258
1.10315	-0.0387039
0.822853	5.20059
1.01209	1.6877
0.953888	3.19555
1.10752	-0.312508
0.998549	1.92168
0.95275	2.12417
1.00856	1.31741
1.0791	2.29041
0.981526	1.56137
1.08039	-1.09128
1.02869	-0.0493502
1.02749	0.279065
0.920846	3.03454
1.05545	-0.198076
0.925281	2.03064
1.03376	0.060291
1.12541	-2.22874
0.994281	0.260397
1.08039	-1.23478
0.844268	3.09301
0.864475	2.93381
1.05152	-1.09039
0.957104	1.13274
0.945592	1.45563
1.04197	0.273779
0.989561	1.24349
0.776105	5.4979
0.818886	4.78924
0.687175	7.79686
0.879017	3.83012
0.828296	5.08193
0.837598	4.95484
0.78939	6.00736
0.711468	7.52296
0.969203	2.06557
0.798329	5.65679
0.650011	9.02099
0.877675	4.01634
0.843106	4.82109
0.813701	4.9617
0.83542	3.78486
0.96283	1.39309
0.70446	6.68715
0.979115	1.05888
0.713636	6.24803
0.708932	6.39691
0.785494	5.63059
0.562538	10.1499
0.783447	5.10925
0.866882	2.73476
0.899907	2.41201
0.915753	2.34831
0.691529	6.7463
0.976997	1.34281
0.804036	4.1046
0.745362	4.82044
0.879555	1.67446
0.829354	2.76252
0.931742	1.05734
0.856907	2.22424
1.06465	-1.81068
0.863059	2.14883
0.732834	4.84846
0.785494	4.29964
0.816267	3.76433
0.966398	-0.156927
0.83602	3.07947
0.740623	4.90508
0.781785	3.7926
0.878494	1.81579
0.954424	0.479493
0.65457	8.26248
0.817139	3.73719
0.743644	5.71185
0.523997	10.6153
0.988658	0.421534
0.954677	1.61832
0.911575	1.60219
1.00954	-0.0606203
0.793643	4.91045
0.620788	8.41199
0.909167	1.89591
0.939823	1.53332
0.664816	7.26281
0.800117	3.65412
0.93734	1.52565
0.940532	1.57248
0.773063	4.84111
0.968298	0.548807
0.588599	7.82561
1.1234	-3.0129
0.637506	7.39345
0.886321	1.77634
0.816641	3.08964
0.836771	3.15075
0.692701	6.19145
0.672771	6.02542
0.727658	5.48388
0.631186	7.01963
0.785386	3.50456
0.707702	4.98571
0.871012	1.89231
1.03786	-0.463706
1.26964	-4.70125
0.951951	1.20852
0.967882	0.678759
1.04707	-0.983246
1.26198	-5.68773
0.653327	7.71526
1.0145	-0.658856
0.960754	1.06555
0.875419	2.45993
1.16064	-3.18625
1.27131	-5.35995
0.982874	0.130112
0.868059	2.90433
1.13432	-2.96851
0.900469	1.90134
1.52022	-9.58565
1.25445	-3.54991
1.19264	-2.96237
0.89219	2.90445
0.915596	2.25198
1.07327	-0.152594
0.942055	2.58274
1.14216	-1.49253
0.937129	2.75879
0.87064	4.05716
1.12284	-1.9119
1.23974	-2.88022
0.842456	4.40785
1.15614	-2.30292
1.05604	0.0522958
0.992425	1.46263
1.01068	2.10657
1.04707	-0.436142
1.29025	-5.29017
1.06987	-1.09276
1.21197	-3.90888
0.946096	2.05947
0.662069	8.01023
0.834095	3.86812
1.06734	-0.612993
0.954574	1.82118
0.942634	1.82857
1.1923	-3.65467
1.03587	-1.09518
0.947805	1.20059
0.948426	1.44551
1.04725	-0.832191
0.808016	4.48126
0.947482	1.74156
0.97546	1.70793
1.02658	0.168018
0.814925	5.12826
