============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = He (02)   Ion Mass= 004.0030
Energy  = 5000000.E-03 keV
0000107   1.4462E+09  4.0430E+06 -1.5099E+07
0000108   1.4565E+09 -2.1590E+06  8.6296E+05
0000109   1.4666E+09  2.6947E+06  3.4441E+07
0000110   1.4638E+09 -3.2523E+06 -1.0626E+07
0000111   1.4498E+09  1.0126E+07 -5.9106E+06
0000112   1.4681E+09 -1.5788E+07 -3.0811E+07
0000113   1.4639E+09 -9.3996E+06  7.1777E+06
0000114   1.4507E+09  7.1985E+06 -1.2313E+07
0000115   1.4691E+09 -1.1187E+07  2.7218E+04
0000116   1.4659E+09  3.5006E+06 -2.2248E+07
0000117   1.4354E+09  7.5797E+06 -9.3930E+05
0000118   1.4457E+09  1.2294E+07 -1.5499E+07
0000119   1.4382E+09 -2.8718E+06  7.5830E+06
0000120   1.4538E+09 -5.9374E+05  3.6061E+06
0000121   1.4632E+09 -1.0679E+07 -2.0026E+06
0000122   1.4364E+09 -2.0495E+07 -1.9245E+05
0000123   1.4718E+09  9.5007E+06 -1.5824E+07
0000124   1.4549E+09  2.6017E+06  1.8357E+07
0000125   1.4557E+09 -8.2369E+06  1.1559E+07
0000126   1.4652E+09  5.3875E+06  1.7089E+06
0000127   1.4690E+09 -4.1396E+06 -6.0008E+06
0000128   1.4346E+09 -1.1326E+07  4.6498E+06
0000129   1.4535E+09  7.5346E+06 -5.9969E+06
0000130   1.4432E+09  6.3761E+06 -2.7028E+06
0000131   1.4395E+09  1.5904E+07 -9.9483E+06
0000132   1.4435E+09 -6.6853E+06 -4.2199E+05
0000133   1.4575E+09  8.4051E+05 -3.0677E+06
0000134   1.4387E+09 -9.4677E+05 -4.2869E+05
0000135   1.4494E+09  3.0929E+07  8.9460E+06
0000136   1.4440E+09 -4.0277E+06  7.7402E+06
0000137   1.4470E+09  1.0224E+07  1.0425E+07
0000138   1.4686E+09  9.4165E+06  3.3543E+06
0000139   1.4562E+09 -2.1753E+06  1.1554E+06
0000140   1.4389E+09  9.2734E+06 -1.3647E+07
0000141   1.4541E+09  5.9188E+06  2.3914E+06
0000142   1.4499E+09  2.8669E+06  9.0494E+06
0000143   1.4663E+09  1.2135E+07 -1.1025E+07
0000144   1.4630E+09 -4.0667E+06 -1.1532E+07
0000145   1.4495E+09 -1.5289E+07 -1.2655E+06
0000146   1.4566E+09 -9.3739E+06 -7.1279E+06
0000147   1.4761E+09  9.4107E+06  4.1455E+06
0000148   1.4579E+09  8.5959E+05 -1.8520E+06
0000149   1.4655E+09  4.5198E+06  8.1200E+06
0000150   1.4543E+09  3.6502E+06  1.7116E+07
0000151   1.4602E+09  4.1303E+06 -2.5944E+06
0000152   1.4567E+09 -4.9341E+06 -4.1474E+06
0000153   1.4638E+09 -2.7721E+07  3.4182E+06
0000154   1.4578E+09 -5.2851E+06 -1.1632E+07
0000155   1.4715E+09 -2.3898E+07 -2.5292E+06
0000156   1.4544E+09 -4.2454E+06  3.9146E+06
0000157   1.4573E+09 -7.8623E+06  5.0871E+06
0000158   1.4691E+09 -3.8422E+06 -5.6776E+06
0000159   1.4452E+09 -2.9897E+07  8.7832E+06
0000160   1.4640E+09 -7.0658E+06  9.8358E+06
0000161   1.4473E+09 -2.3333E+07 -8.7756E+05
0000162   1.4392E+09  5.8926E+06 -5.8428E+06
0000163   1.4765E+09 -5.2216E+06  6.0145E+06
0000164   1.4531E+09 -2.5449E+06 -4.6609E+06
0000165   1.4491E+09 -9.3786E+06 -2.0408E+06
0000166   1.4533E+09 -3.3453E+06 -8.6322E+06
0000167   1.4475E+09 -1.0751E+07 -4.5144E+06
0000168   1.4540E+09  3.6845E+06 -2.7604E+06
0000169   1.4550E+09 -9.3900E+06  1.8367E+06
0000170   1.4368E+09 -6.5507E+07  2.3233E+07
0000171   1.4574E+09 -3.4742E+05  7.5509E+06
0000172   1.4583E+09 -7.5421E+06  2.8081E+07
0000173   1.4647E+09  4.7427E+07  3.5511E+07
0000174   1.4656E+09  1.2269E+07  7.8414E+06
0000175   1.4436E+09 -5.1500E+06 -1.6787E+07
0000176   1.4649E+09 -7.7973E+06  5.5292E+06
0000177   1.4526E+09 -1.5764E+07  1.4338E+07
0000178   1.4490E+09  3.6623E+06 -5.5744E+06
0000179   1.4661E+09 -1.1338E+06  8.9475E+06
0000180   1.4630E+09  2.5681E+06 -6.5349E+05
0000181   1.4658E+09  5.8408E+06 -1.0730E+06
0000182   1.4539E+09  7.6636E+06 -1.9011E+06
0000183   1.4603E+09 -1.8412E+06 -9.4112E+06
0000184   1.4347E+09  1.1755E+07  1.5552E+07
0000185   1.4533E+09  8.3269E+06  2.4610E+07
0000186   1.4487E+09  7.2305E+06 -1.2827E+07
0000187   1.4491E+09  4.2902E+06 -5.3879E+06
0000188   1.4460E+09  8.4155E+06  1.6884E+07
0000189   1.4733E+09  6.2460E+06  5.0299E+06
0000190   1.4505E+09 -1.1294E+06 -4.1080E+06
0000191   1.4415E+09  4.7671E+06  8.9375E+06
0000192   1.4596E+09  1.5896E+07  1.8529E+06
0000193   1.4507E+09  1.0691E+07 -1.8699E+07
0000194   1.4585E+09  9.4473E+06 -1.6088E+07
0000195   1.4553E+09  2.5200E+06  2.6394E+07
0000196   1.4404E+09 -6.5157E+06 -8.3272E+06
0000197   1.4516E+09  1.0280E+07  6.6948E+06
0000198   1.4512E+09  3.1958E+05 -2.8370E+06
0000199   1.4848E+09 -9.3422E+06 -1.7911E+07
0000200   1.4569E+09 -1.1053E+07  1.5704E+06
0000201   1.4450E+09  3.7838E+06 -9.2610E+06
0000202   1.4444E+09 -6.1405E+06 -2.9208E+07
0000203   1.4673E+09  7.9472E+06 -1.6886E+07
0000204   1.4573E+09  4.1546E+06  1.3482E+06
0000205   1.4518E+09  4.7209E+06 -1.4042E+07
0000206   1.4577E+09  7.6704E+06  5.8765E+05
0000207   1.4607E+09 -3.7422E+06  6.1012E+05
0000208   1.4684E+09 -1.1375E+07 -1.8930E+06
0000209   1.4363E+09 -2.9142E+05 -1.1501E+07
0000210   1.4524E+09  1.5137E+07 -7.0728E+06
0000211   1.4505E+09  5.9825E+06 -1.2353E+06
0000212   1.4812E+09 -5.6095E+06  7.8757E+06
0000213   1.4644E+09  2.3453E+06 -2.3802E+05
0000214   1.4489E+09 -1.4570E+06  5.7455E+06
0000215   1.4656E+09 -4.2044E+06  1.7376E+06
0000216   1.4481E+09  5.7030E+06 -2.4496E+06
0000217   1.4572E+09 -1.5342E+06 -1.6415E+06
0000218   1.4489E+09 -2.4781E+07 -5.4601E+07
0000219   1.4697E+09 -3.0329E+06  1.2734E+07
0000220   1.4708E+09  1.4938E+05  6.1635E+06
0000221   1.4524E+09  7.2624E+06  6.0369E+06
0000222   1.4479E+09  9.8885E+06 -1.5083E+07
0000223   1.4448E+09  1.8466E+07 -5.2082E+06
0000224   1.4662E+09  3.5776E+06  1.2530E+07
0000225   1.4536E+09 -3.0144E+06 -1.2219E+07
0000226   1.4552E+09 -1.8830E+07  8.8298E+06
0000227   1.4602E+09 -7.9686E+06 -8.5714E+06
0000228   1.4343E+09  8.9226E+06 -1.7184E+06
0000229   1.4550E+09 -3.7501E+06  1.6656E+07
0000230   1.4543E+09 -1.0983E+07 -4.5959E+05
0000231   1.4684E+09  4.5459E+06 -1.2528E+07
0000232   1.4595E+09  1.6780E+07 -6.2498E+05
0000233   1.4568E+09  3.4814E+04 -8.4303E+06
0000234   1.4637E+09  1.7444E+07 -1.9771E+06
0000235   1.4430E+09 -8.2693E+06 -1.0568E+07
0000236   1.4587E+09  6.3207E+06 -7.5800E+06
0000237   1.4595E+09 -6.2900E+05  8.7298E+06
0000238   1.4507E+09 -5.3071E+06 -5.1971E+06
0000239   1.4710E+09 -2.3028E+07  2.0930E+06
0000240   1.4538E+09  4.3647E+06  7.7533E+06
0000241   1.4522E+09 -1.2958E+07 -5.4664E+06
0000242   1.4531E+09 -1.5618E+07 -1.6452E+07
0000243   1.4554E+09 -5.5905E+06  3.3635E+07
0000244   1.4533E+09  6.6835E+06 -1.9085E+06
0000245   1.4632E+09  5.1338E+06 -4.2856E+06
0000246   1.4476E+09  1.0502E+07 -5.9144E+06
0000247   1.4450E+09  1.1122E+07  1.3022E+07
0000248   1.4486E+09 -3.4160E+06  7.8948E+06
0000249   1.4466E+09 -5.9737E+06 -2.2177E+05
0000250   1.4528E+09 -3.3469E+07  3.6145E+07
0000251   1.4684E+09 -1.1728E+06  1.7041E+07
0000252   1.4661E+09  4.4810E+06 -1.4874E+06
0000253   1.4396E+09 -1.7595E+07 -1.0506E+07
0000254   1.4594E+09 -2.5037E+07 -1.0471E+07
0000255   1.4458E+09 -8.3446E+05  1.1605E+07
0000256   1.4726E+09 -9.3870E+06  1.1706E+07
0000257   1.4707E+09 -1.4089E+07  1.3915E+07
0000258   1.4672E+09 -4.1854E+06 -3.2703E+06
0000259   1.4423E+09 -1.0644E+07  3.8520E+06
0000260   1.4621E+09 -4.7819E+06 -3.4079E+07
0000261   1.4347E+09 -1.3332E+07  6.0748E+06
0000262   1.4639E+09 -1.4438E+06  9.1530E+06
0000263   1.4630E+09  4.0799E+06  3.2176E+06
0000264   1.4550E+09 -3.8045E+06 -3.2782E+06
0000265   1.4491E+09 -9.1067E+06  6.4525E+06
0000266   1.4607E+09  1.8980E+07 -2.6000E+05
0000267   1.4727E+09  6.9774E+06  1.9854E+07
0000268   1.4525E+09  2.6438E+04  3.7284E+06
0000269   1.4451E+09 -4.9165E+06  1.1808E+06
0000270   1.4700E+09 -3.3063E+06 -1.3613E+06
0000271   1.4512E+09 -8.4311E+06  2.2376E+07
0000272   1.4475E+09  1.0361E+06 -2.1059E+07
0000273   1.4683E+09 -1.3131E+07  7.0659E+06
0000274   1.4554E+09  6.8978E+06 -1.6775E+07
0000275   1.4664E+09 -6.3281E+06 -8.4279E+06
0000276   1.4609E+09 -2.3634E+06 -7.3247E+06
0000277   1.4587E+09  1.7303E+06  6.1284E+06
0000278   1.4504E+09 -1.7331E+07 -1.9594E+07
0000279   1.4362E+09 -4.6730E+06  3.2967E+06
0000280   1.4714E+09 -1.0373E+07  4.8399E+06
0000281   1.4701E+09 -1.9511E+06  9.2771E+06
0000282   1.4624E+09  2.8765E+07  9.3022E+06
0000283   1.4482E+09 -5.8484E+07 -1.3541E+07
0000284   1.4606E+09  1.1098E+07 -8.7730E+06
0000285   1.4607E+09 -4.5092E+06 -4.6627E+05
0000286   1.4587E+09  1.9664E+07  2.3507E+06
0000287   1.4594E+09 -1.1757E+07 -1.1694E+07
0000288   1.4606E+09  1.0791E+07 -5.0955E+06
0000289   1.4605E+09 -3.2962E+06  1.5123E+07
0000290   1.4675E+09 -8.4788E+06  7.4720E+06
0000291   1.4490E+09  4.0962E+06 -8.2853E+06
0000292   1.4676E+09  6.6875E+06 -1.2115E+07
0000293   1.4589E+09 -7.7864E+06 -1.0675E+07
0000294   1.4681E+09 -3.8020E+06  4.0563E+06
0000295   1.4589E+09  5.9463E+06  5.3125E+06
0000296   1.4533E+09 -4.9550E+05 -8.9573E+06
0000297   1.4452E+09  2.5077E+06  1.0582E+07
0000298   1.4545E+09 -1.1055E+06 -1.1033E+07
0000299   1.4641E+09  7.0407E+06 -2.1688E+07
0000300   1.4677E+09 -3.0406E+05 -1.5201E+06
0000301   1.4623E+09 -1.5959E+07  2.1519E+06
0000302   1.4516E+09 -3.9374E+06 -1.5530E+07
0000303   1.4642E+09  3.7749E+05 -3.3469E+06
0000304   1.4658E+09  1.5563E+06 -1.2043E+07
0000305   1.4544E+09  1.0413E+07  2.1110E+07
0000306   1.4644E+09  3.4280E+06  1.4961E+07
0000307   1.4584E+09  9.9555E+06 -2.4719E+06
0000308   1.4751E+09 -1.3631E+07 -1.6547E+06
0000309   1.4723E+09 -5.8592E+06  1.0940E+07
0000310   1.4590E+09  3.1060E+07  2.4141E+07
0000311   1.4530E+09 -1.0418E+07  1.0853E+07
0000312   1.4653E+09  9.8162E+06 -1.0610E+07
0000313   1.4429E+09 -1.8929E+05 -6.6313E+06
0000314   1.4403E+09 -4.8320E+07  2.5983E+07
0000315   1.4493E+09  6.3429E+05  4.2512E+06
0000316   1.4582E+09  1.8652E+07  1.7024E+07
0000317   1.4346E+09  2.3943E+07  3.1036E+07
0000318   1.4526E+09 -1.0893E+07  1.1225E+07
0000319   1.4747E+09  2.6907E+07  3.5616E+07
0000320   1.4545E+09  7.7029E+06 -2.1697E+06
0000321   1.4656E+09  1.4876E+05  1.2980E+07
0000322   1.4608E+09 -7.0697E+06  1.1583E+07
0000323   1.4600E+09 -7.0463E+06 -7.0599E+06
0000324   1.4536E+09 -7.3328E+05  1.3228E+06
0000325   1.4560E+09 -9.1269E+06  2.2089E+07
0000326   1.4629E+09  6.5891E+05  6.4750E+06
0000327   1.4528E+09 -2.1040E+07 -5.9345E+06
0000328   1.4481E+09 -7.8763E+06 -3.7010E+07
0000329   1.4471E+09  1.7770E+05 -1.1720E+07
0000330   1.4450E+09  3.3734E+06 -2.5149E+05
0000331   1.4615E+09 -1.3706E+07 -8.9913E+06
0000332   1.4736E+09  1.9133E+07 -1.5874E+07
0000333   1.4373E+09 -2.9942E+06 -4.1149E+06
0000334   1.4674E+09 -8.9460E+06  3.9344E+06
0000335   1.4733E+09  5.6885E+05 -1.1492E+07
0000336   1.4592E+09 -4.8322E+06  4.9377E+06
0000337   1.4658E+09 -1.5624E+07  8.8734E+06
0000338   1.4572E+09 -6.9565E+06  1.5377E+07
0000339   1.4494E+09  6.2468E+06  1.6306E+07
0000340   1.4591E+09 -4.7049E+06 -1.3885E+07
0000341   1.4522E+09  1.3877E+06  6.0319E+06
0000342   1.4540E+09 -1.8894E+06  1.1697E+07
0000343   1.4544E+09 -2.2585E+06 -3.9840E+06
0000344   1.4515E+09  4.1932E+06  8.0417E+06
0000345   1.4549E+09 -1.1209E+06 -5.7081E+06
0000346   1.4522E+09 -6.3929E+06 -2.8372E+05
0000347   1.4734E+09 -9.0770E+06  7.7873E+06
0000348   1.4699E+09 -1.0862E+07 -1.7270E+07
0000349   1.4628E+09 -2.1569E+07 -1.4709E+07
0000350   1.4601E+09  3.3208E+07 -7.7158E+06
0000351   1.4644E+09 -1.1149E+06  1.0029E+07
0000352   1.4467E+09  3.7798E+06  1.9339E+07
0000353   1.4564E+09 -4.1300E+06 -2.2815E+06
0000354   1.4555E+09  2.9927E+06  7.3673E+06
0000355   1.4692E+09 -1.3998E+07  1.3269E+06
0000356   1.4618E+09 -9.8436E+06 -1.6762E+07
0000357   1.4669E+09 -1.2830E+07  1.5823E+06
0000358   1.4619E+09 -2.3379E+07  6.2359E+06
0000359   1.4524E+09 -1.2281E+07  1.5541E+07
0000360   1.4682E+09 -1.2132E+07 -2.5268E+06
0000361   1.4539E+09  5.6409E+06  5.2011E+06
0000362   1.4494E+09 -1.5802E+07 -7.6676E+06
0000363   1.4609E+09 -8.7027E+06 -3.7089E+06
0000364   1.4658E+09 -1.1669E+07 -4.6899E+04
0000365   1.4537E+09  1.0111E+07  8.1597E+06
0000366   1.4448E+09 -7.9232E+06  1.5057E+07
0000367   1.4512E+09 -9.1101E+06 -2.3783E+06
0000368   1.4387E+09  7.6279E+06 -1.2466E+07
0000369   1.4566E+09 -1.0692E+07  1.3368E+06
0000370   1.4570E+09 -5.9091E+05  4.3474E+06
0000371   1.4564E+09 -9.0397E+06  1.1029E+07
0000372   1.4527E+09  1.7040E+07 -2.1055E+07
0000373   1.4572E+09 -1.1191E+07 -8.9754E+06
0000374   1.4488E+09  1.9974E+05 -2.4173E+06
0000375   1.4442E+09 -1.2634E+07  3.9379E+06
0000376   1.4676E+09 -9.4481E+05 -1.0889E+06
0000377   1.4518E+09 -2.0811E+06  8.7309E+06
0000378   1.4715E+09 -2.4411E+07 -3.4394E+07
0000379   1.4423E+09  8.6149E+05 -2.4514E+06
0000380   1.4500E+09 -3.2906E+06 -9.7879E+05
0000381   1.4629E+09  4.7537E+06 -8.6150E+06
0000382   1.4543E+09  3.1176E+06  2.1535E+06
0000383   1.4540E+09 -8.5314E+06  7.3114E+06
0000384   1.4625E+09  5.9027E+05  7.5842E+06
0000385   1.4401E+09  1.3161E+06 -3.4607E+06
0000386   1.4485E+09  1.9944E+07 -8.1419E+06
0000387   1.4485E+09 -1.8308E+07  1.5156E+07
0000388   1.4518E+09 -1.3213E+07  5.7641E+06
0000389   1.4673E+09  1.1775E+07 -1.2385E+07
0000390   1.4674E+09  1.0762E+07 -8.3987E+06
0000391   1.4541E+09 -1.1919E+07  4.6567E+06
0000392   1.4577E+09 -7.0739E+06 -1.6613E+06
0000393   1.4638E+09  3.0413E+06  8.3299E+06
0000394   1.4405E+09 -2.0387E+06 -2.2434E+07
0000395   1.4426E+09 -1.6207E+07 -1.5115E+06
0000396   1.4592E+09  3.6824E+06  3.1331E+06
0000397   1.4597E+09  3.4692E+07 -7.4302E+06
0000398   1.4646E+09  1.4359E+07 -1.7112E+07
0000399   1.4708E+09 -1.8787E+06 -6.5797E+06
0000400   1.4509E+09  4.2826E+06  5.4214E+06
0000401   1.4581E+09  1.0962E+07  1.1115E+07
0000402   1.4528E+09  2.1062E+07  1.1316E+07
0000403   1.4568E+09 -3.7336E+07 -2.4510E+07
0000404   1.4664E+09  1.4585E+06  4.7818E+06
0000405   1.4650E+09 -1.4355E+07  8.3576E+06
0000406   1.4654E+09 -1.0805E+07 -1.5414E+06
0000407   1.4430E+09  1.1262E+07  7.1260E+05
0000408   1.4631E+09 -1.0572E+07  2.5963E+07
0000409   1.4592E+09  7.4796E+06  1.6920E+07
0000410   1.4492E+09  1.7039E+07 -4.5780E+06
0000411   1.4782E+09 -6.6179E+06  3.1273E+06
0000412   1.4506E+09  1.1610E+07  9.5038E+06
0000413   1.4511E+09 -4.3050E+06 -1.4115E+07
0000414   1.4653E+09 -1.8249E+06 -5.9440E+05
0000415   1.4508E+09  3.7401E+06 -1.5855E+06
0000416   1.4521E+09 -1.6002E+07 -2.1611E+07
0000417   1.4584E+09 -1.8561E+07 -1.6472E+07
0000418   1.4704E+09  7.2010E+06  4.6298E+06
0000419   1.4746E+09 -4.1635E+06 -4.5174E+06
0000420   1.4279E+09 -3.2643E+07 -2.3571E+07
0000421   1.4333E+09 -1.6162E+07  1.1664E+07
0000422   1.4523E+09 -1.5321E+07 -3.1175E+07
0000423   1.4543E+09  1.6168E+07  8.6976E+06
0000424   1.4561E+09 -7.5574E+05 -8.7513E+06
0000425   1.4619E+09  1.5129E+07 -2.3174E+06
0000426   1.4532E+09  2.1331E+06  2.7405E+06
0000427   1.4186E+09  1.6576E+07  4.0419E+06
0000428   1.4641E+09 -1.2644E+07 -5.3159E+06
0000429   1.4816E+09  4.3382E+06 -6.4765E+06
0000430   1.4552E+09  4.0120E+06  1.1980E+07
0000431   1.4768E+09  1.1151E+07  1.1559E+07
0000432   1.4515E+09  2.3139E+06 -8.1152E+06
0000433   1.4480E+09 -6.0669E+06  1.2658E+07
0000434   1.4632E+09  6.4482E+04 -2.8035E+06
0000435   1.4742E+09 -1.2570E+07 -8.9777E+06
0000436   1.4612E+09  5.3115E+06  8.5122E+06
0000437   1.4613E+09 -1.2976E+07  4.8300E+06
0000438   1.4598E+09 -7.3393E+06 -4.4198E+05
0000439   1.4475E+09  1.5123E+05  7.9466E+06
0000440   1.4486E+09  2.3158E+06  1.5078E+07
0000441   1.4511E+09  1.5663E+07  1.2129E+07
0000442   1.4648E+09  5.7835E+06  2.7584E+05
0000443   1.4596E+09  1.1611E+07  5.4142E+06
0000444   1.4672E+09  1.3192E+07 -1.2713E+07
0000445   1.4542E+09 -7.6466E+06 -1.2365E+07
0000446   1.4600E+09 -8.0908E+06 -6.5509E+06
0000447   1.4412E+09  6.9143E+06  2.3320E+06
0000448   1.4520E+09  1.9187E+07 -8.6378E+06
0000449   1.4644E+09 -1.0328E+07 -4.1433E+06
0000450   1.4402E+09  1.8934E+07  1.5542E+06
0000451   1.4737E+09 -4.5367E+06  1.4663E+07
0000452   1.4569E+09 -1.3361E+07 -9.1518E+06
0000453   1.4616E+09 -1.6403E+07  2.3770E+06
0000454   1.4772E+09 -4.9438E+06  1.1944E+07
0000455   1.4714E+09 -8.1225E+06 -9.9652E+06
0000456   1.4519E+09  2.7603E+07  2.5826E+06
0000457   1.4576E+09 -1.7532E+07 -2.7665E+07
0000458   1.4463E+09 -3.2195E+06  1.0250E+07
0000459   1.4481E+09 -1.2089E+07 -8.1308E+06
0000460   1.4762E+09 -1.0504E+07  8.0445E+06
0000461   1.4507E+09  9.7026E+06 -2.6727E+06
0000462   1.4594E+09  1.3076E+07  1.4667E+07
0000463   1.4518E+09  4.9415E+06  5.9790E+06
0000464   1.4532E+09  1.7351E+07  2.5872E+06
0000465   1.4588E+09 -1.4081E+07 -4.5333E+05
0000466   1.4622E+09  2.7734E+06 -6.3899E+06
0000467   1.4470E+09 -8.2351E+06 -1.1596E+07
