============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = He (02)   Ion Mass= 004.0030
Energy  = 1000000.E-03 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - ACTAR Gas
  Layer # 1 - Bottom Depth=100000.E+04 A
  Layer # 1 - Density =0000.0001 g/cm3
  Layer # 1 -  73 % of  H
  Layer # 1 -  19 % of  H
  Layer # 1 -  8 % of  C
==============================================================================
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000107   1.8243E+08  9.5419E+06  8.5426E+06
0000108   1.8066E+08 -4.8833E+06 -8.3521E+06
0000109   1.8224E+08 -6.0694E+05 -2.1531E+06
0000110   1.8826E+08 -6.4275E+06 -9.9964E+06
0000111   1.8234E+08  4.4628E+06  7.2933E+05
0000112   1.8518E+08  4.8068E+05  2.0472E+06
0000113   1.8190E+08 -5.2424E+06 -3.9563E+06
0000114   1.8776E+08 -4.7973E+06 -4.4970E+06
0000115   1.8644E+08 -5.5335E+06  2.3929E+06
0000116   1.8482E+08  5.6618E+06  1.3434E+07
0000117   1.8449E+08 -4.0131E+06 -3.7322E+06
0000118   1.8529E+08 -4.4996E+05  2.4643E+06
0000119   1.8603E+08 -6.1550E+06 -6.7661E+06
0000120   1.8545E+08 -8.7171E+05 -7.1587E+06
0000121   1.8406E+08 -7.1930E+06  6.6323E+06
0000122   1.8450E+08 -3.4420E+06 -4.0728E+06
0000123   1.7867E+08  9.8097E+06  1.4577E+07
0000124   1.8533E+08  2.3608E+06  1.3289E+05
0000125   1.8340E+08  5.1895E+05  6.8393E+05
0000126   1.7737E+08 -1.6209E+06 -6.5490E+06
0000127   1.6946E+08 -9.9321E+06  2.0834E+06
0000128   1.7912E+08  4.0067E+05  1.2845E+06
0000129   1.8365E+08  4.8542E+06 -6.7413E+06
0000130   1.8484E+08 -4.6490E+06  1.4057E+06
0000131   1.7887E+08 -3.1917E+06  1.0868E+06
0000132   1.8497E+08  3.4552E+06 -7.0935E+05
0000133   1.8224E+08 -3.5729E+06  5.5028E+06
0000134   1.8026E+08 -1.7773E+06 -2.7643E+06
0000135   1.8494E+08 -1.5269E+06  3.9747E+05
0000136   1.8574E+08 -3.0844E+06 -8.7723E+04
0000137   1.8545E+08  1.3006E+06 -4.9477E+05
0000138   1.8709E+08  1.2571E+06 -6.6788E+06
0000139   1.7541E+08  4.6171E+06  7.7675E+06
0000140   1.8252E+08 -7.5482E+05  7.5535E+06
0000141   1.7786E+08  8.7116E+06  5.5689E+06
0000142   1.8597E+08 -1.4689E+06 -5.3571E+05
0000143   1.8857E+08 -3.5756E+04 -3.2620E+06
0000144   1.7587E+08 -8.6351E+06  1.6482E+06
0000145   1.8164E+08 -2.2508E+06 -1.4669E+04
0000146   1.8235E+08 -6.8653E+06  2.3554E+06
0000147   1.7918E+08 -4.3979E+06 -2.1968E+06
0000148   1.8030E+08 -6.8979E+06 -3.7885E+06
0000149   1.9184E+08  6.0176E+05 -1.1160E+06
0000150   1.8373E+08  6.8653E+06 -2.2525E+06
0000151   1.8712E+08 -7.5070E+05  4.6792E+06
0000152   1.8072E+08  4.1248E+06  6.1664E+06
0000153   1.8302E+08 -6.9791E+06  5.2220E+06
0000154   1.8653E+08  7.0495E+06 -4.2736E+06
0000155   1.8182E+08 -3.9416E+06 -3.9282E+06
0000156   1.7831E+08 -1.0315E+06 -9.9001E+06
0000157   1.7857E+08  2.0540E+05 -6.9717E+06
0000158   1.8075E+08 -1.4110E+06  1.8769E+06
0000159   1.8168E+08  3.8917E+06 -2.0568E+06
0000160   1.8677E+08 -1.6128E+06  3.7518E+06
0000161   1.8478E+08 -5.1747E+06  1.9286E+06
0000162   1.8456E+08 -8.8552E+06  1.3704E+06
0000163   1.8581E+08  1.3260E+06 -7.0361E+06
0000164   1.8380E+08 -5.8806E+06 -7.3521E+05
0000165   1.8136E+08 -8.3613E+05 -3.7778E+06
0000166   1.8436E+08  5.1819E+06 -2.9909E+06
0000167   1.8050E+08 -3.0631E+06  2.3175E+06
0000168   1.8471E+08  4.8215E+06  6.1108E+06
0000169   1.8278E+08  2.8487E+06 -1.1330E+06
0000170   1.7793E+08 -5.8423E+06 -1.1758E+06
0000171   1.8142E+08  2.6119E+06 -5.6502E+06
0000172   1.8936E+08 -9.6822E+05 -3.7235E+06
0000173   1.8347E+08  7.0651E+06  1.1318E+06
0000174   1.7813E+08 -8.4949E+06  4.0460E+06
0000175   1.8652E+08  5.0730E+06  4.1926E+05
0000176   1.8503E+08 -2.2555E+06 -3.7062E+06
0000177   1.7799E+08 -2.7227E+06  1.8627E+06
0000178   1.7796E+08 -1.0692E+06 -1.4036E+06
0000179   1.8263E+08  1.8823E+06  4.3678E+06
0000180   1.8266E+08  4.5290E+05  1.6520E+07
0000181   1.8101E+08  1.2887E+06  6.7133E+06
0000182   1.7933E+08  4.2217E+06 -6.4658E+05
0000183   1.8447E+08  4.8574E+06  1.9809E+06
0000184   1.8556E+08 -8.7386E+05  2.7798E+06
0000185   1.8181E+08 -3.3084E+05 -8.1219E+05
0000186   1.7881E+08 -6.0545E+05 -5.2369E+06
0000187   1.8332E+08 -1.7189E+06  5.7876E+06
0000188   1.8684E+08 -4.5052E+06 -5.4232E+06
0000189   1.8237E+08 -5.3161E+05  1.0207E+06
0000190   1.8176E+08 -8.3605E+06  6.2419E+06
0000191   1.8396E+08 -7.1443E+06  8.5045E+05
0000192   1.8596E+08 -1.7201E+06 -5.0712E+06
0000193   1.8333E+08 -9.3859E+06 -6.6957E+06
0000194   1.7928E+08  1.7056E+06 -2.1045E+06
0000195   1.8769E+08 -1.1679E+07  4.4769E+06
0000196   1.8824E+08 -5.9184E+06  1.3905E+05
0000197   1.8021E+08  3.0103E+06  1.7137E+06
0000198   1.8407E+08  1.8922E+06 -6.3446E+06
0000199   1.8317E+08  2.5580E+06 -7.2535E+05
0000200   1.8469E+08 -2.8735E+06  6.9473E+06
0000201   1.8550E+08  3.4788E+06  1.6244E+06
0000202   1.8069E+08  1.6752E+06  2.5296E+06
0000203   1.8132E+08 -1.2174E+07  8.8018E+06
0000204   1.8595E+08 -4.5164E+05  2.8155E+06
0000205   1.9027E+08 -2.0100E+05 -8.2389E+05
0000206   1.8094E+08  1.0984E+07  8.7942E+06
0000207   1.8611E+08  3.7633E+06 -6.0036E+05
0000208   1.8451E+08  2.5298E+06  2.6566E+06
0000209   1.8558E+08 -5.3383E+06 -7.1378E+06
0000210   1.8589E+08  2.0638E+05 -1.2119E+06
0000211   1.8106E+08  1.2351E+06 -5.6157E+06
0000212   1.8204E+08  5.7116E+06  2.8016E+06
0000213   1.8596E+08 -1.0078E+06 -6.8994E+06
0000214   1.7686E+08 -6.4136E+06  6.6571E+06
0000215   1.8019E+08 -2.6032E+05  3.9021E+06
0000216   1.2671E+08 -1.1917E+07  7.3906E+06
0000217   1.8779E+08 -9.9544E+05 -3.1550E+05
0000218   1.8758E+08 -4.3575E+06  7.9912E+05
0000219   1.8737E+08  5.8616E+06 -3.1024E+05
0000220   1.8519E+08 -3.3160E+06  2.4171E+06
0000221   1.8203E+08 -1.0861E+06  1.4109E+06
0000222   1.8113E+08  5.1137E+06  3.3123E+06
0000223   1.8499E+08 -3.7500E+06  4.3502E+05
0000224   1.7680E+08  8.1452E+05 -1.9117E+06
0000225   1.8682E+08  2.2587E+06 -1.5520E+06
0000226   1.5442E+08 -2.4056E+05  1.9989E+07
0000227   1.8004E+08  7.6448E+05 -3.3863E+05
0000228   1.8597E+08  2.3260E+06 -4.6230E+05
0000229   1.8553E+08  3.6139E+06 -2.1035E+06
0000230   1.7728E+08  1.3094E+06  2.0036E+07
0000231   1.8273E+08 -8.2997E+06 -4.5243E+06
0000232   1.8606E+08 -1.4940E+06 -2.5756E+06
0000233   1.8013E+08  8.0259E+06  6.1017E+06
0000234   1.8867E+08  2.5668E+06 -1.1520E+06
0000235   1.7413E+08 -8.4760E+06 -4.0286E+06
0000236   1.8053E+08  3.3742E+06  2.4740E+06
0000237   1.7942E+08  5.7013E+06  2.9957E+06
0000238   1.8722E+08  1.6605E+06 -3.5270E+06
0000239   1.8284E+08 -4.7036E+06 -3.5056E+05
0000240   1.8381E+08 -7.7888E+05  1.5870E+06
0000241   1.8607E+08  3.7592E+06  9.2454E+05
0000242   1.8184E+08  7.6664E+06  1.4825E+06
0000243   1.8457E+08  5.4036E+06 -5.2443E+06
0000244   1.8544E+08  2.7932E+06 -1.2841E+06
0000245   1.8211E+08 -2.0131E+06  4.5818E+06
0000246   1.7535E+08 -2.4194E+06 -4.0690E+06
0000247   1.8297E+08  1.7802E+06 -2.2777E+06
0000248   1.8127E+08  9.8155E+06  3.9689E+06
0000249   1.8282E+08  4.9100E+06  9.8077E+05
0000250   1.7932E+08  7.3371E+06  5.5750E+06
0000251   1.9072E+08  8.9748E+06  8.0664E+06
0000252   1.8573E+08 -5.4523E+06 -5.0601E+06
0000253   1.8220E+08  3.2168E+06 -3.2955E+06
0000254   1.7957E+08 -7.4894E+06  1.7765E+06
0000255   1.8210E+08 -8.2462E+05  7.3289E+05
0000256   1.8258E+08  6.2967E+06 -5.6732E+06
0000257   1.7926E+08 -6.1619E+06  1.2485E+07
0000258   1.8156E+08  5.2671E+06  1.7779E+06
0000259   1.7934E+08 -9.0602E+06  7.5708E+06
0000260   1.8351E+08 -3.0486E+06 -2.1004E+06
0000261   1.8776E+08 -3.7521E+06  5.9847E+06
0000262   1.8148E+08 -1.2885E+06 -4.9392E+06
0000263   1.7743E+08 -4.8550E+06 -3.2559E+06
0000264   1.8345E+08 -9.8551E+06 -3.5445E+06
0000265   1.8865E+08  7.0375E+06  8.0718E+05
0000266   1.8568E+08 -1.5593E+06 -5.7517E+06
0000267   1.8441E+08 -1.3441E+06 -1.2273E+06
0000268   1.8600E+08  4.4139E+05 -8.7149E+04
0000269   1.8203E+08 -4.9795E+06 -1.7226E+06
0000270   1.8180E+08 -7.9014E+06  3.0226E+06
0000271   1.8373E+08 -2.2823E+06  2.0556E+06
0000272   1.8307E+08  6.0212E+05 -2.8554E+06
0000273   1.8523E+08  6.0097E+06 -4.6757E+06
0000274   1.8328E+08  4.3986E+06 -1.1265E+06
0000275   1.8563E+08  1.2812E+06  3.3557E+06
0000276   1.8144E+08  5.1476E+06 -1.2910E+06
0000277   1.8497E+08 -6.3617E+06  1.2311E+06
0000278   1.8099E+08 -3.6237E+05 -5.0772E+06
0000279   1.8350E+08 -1.3936E+06 -8.6698E+06
0000280   1.7777E+08  1.9832E+06 -1.2552E+07
0000281   1.8393E+08  2.1596E+06 -6.9099E+05
0000282   1.9115E+08 -3.7802E+06 -1.9418E+06
0000283   1.8574E+08  4.6518E+06  4.8527E+06
0000284   1.8140E+08 -4.8913E+06  1.8574E+06
0000285   1.8215E+08  3.9229E+06 -2.3653E+06
0000286   1.8271E+08  6.2922E+05 -4.5046E+06
0000287   1.7896E+08  1.5702E+06 -4.9168E+06
0000288   1.8756E+08 -1.7720E+06  1.6581E+06
0000289   1.8106E+08 -5.7749E+06  8.4707E+05
0000290   1.7852E+08 -6.9176E+06 -1.6302E+07
0000291   1.7948E+08 -1.2451E+06  9.0279E+06
0000292   1.8260E+08  8.3459E+06 -2.8405E+06
0000293   1.8212E+08 -5.8700E+06  9.0846E+05
0000294   1.8218E+08  6.4093E+05  3.4017E+05
0000295   1.8828E+08 -4.8755E+05  3.3498E+06
0000296   1.8495E+08  7.0057E+06  4.6760E+06
0000297   1.8139E+08  3.8488E+06 -4.4105E+06
0000298   1.8446E+08  1.5288E+06  5.6144E+06
0000299   1.7897E+08 -5.7806E+06 -2.7722E+06
0000300   1.7856E+08 -4.7490E+06 -3.0942E+05
0000301   1.7804E+08  2.8882E+05 -1.2116E+06
0000302   1.8327E+08 -4.1398E+06  6.9199E+05
0000303   1.7622E+08 -1.0180E+07  6.7534E+06
0000304   1.8407E+08 -5.9343E+05 -1.2440E+05
0000305   1.7803E+08  5.3523E+06 -5.9530E+06
0000306   1.8185E+08 -3.6035E+06  4.7619E+06
0000307   1.8424E+08 -7.1480E+06 -5.2310E+06
0000308   1.8279E+08  3.1741E+05 -2.7170E+05
0000309   1.7920E+08  2.9907E+06  5.1396E+06
0000310   1.8563E+08  4.3098E+06 -1.9268E+06
0000311   1.8624E+08  3.2838E+06 -9.3608E+06
0000312   1.8851E+08  2.7976E+06 -1.4291E+06
0000313   1.7765E+08 -1.2251E+07  1.5456E+06
0000314   1.8718E+08 -6.2927E+06  3.6448E+06
0000315   1.8652E+08 -5.7370E+05 -3.1801E+06
0000316   1.8347E+08 -2.0086E+05  7.3907E+05
0000317   1.8103E+08  2.0528E+06  3.6741E+04
0000318   1.8633E+08  5.9728E+06 -4.5842E+06
0000319   1.8616E+08  3.6192E+06  6.2640E+05
0000320   1.8256E+08 -6.4168E+06  9.4822E+05
0000321   1.8111E+08 -4.4171E+05  1.8844E+05
0000322   1.8146E+08  1.5045E+07  8.2694E+06
0000323   1.8310E+08  1.2564E+07  7.4508E+06
0000324   1.8186E+08  9.0437E+05 -1.5478E+06
0000325   1.8435E+08 -8.8430E+06  8.2553E+05
0000326   1.8208E+08  2.0148E+06 -1.1890E+06
0000327   1.7998E+08  3.6773E+06  2.3624E+05
0000328   1.8044E+08  8.5638E+04  3.8856E+06
0000329   1.7854E+08 -1.2661E+07  8.3436E+06
0000330   1.7975E+08 -2.8541E+06  8.5990E+06
0000331   1.8172E+08  2.6394E+06  9.5697E+05
0000332   1.6800E+08  1.2995E+06  8.1945E+06
0000333   1.8686E+08 -4.3312E+06  2.1562E+06
0000334   1.8798E+08  8.5622E+05  4.4178E+06
0000335   1.7954E+08  1.5099E+06 -2.2408E+06
0000336   1.7884E+08  2.7530E+06 -1.2075E+06
0000337   1.8023E+08  6.8178E+06  1.0953E+06
0000338   1.8333E+08  1.4266E+07 -7.4629E+06
0000339   1.7378E+08  3.7708E+06  1.4082E+07
0000340   1.8510E+08  1.3579E+06  4.9263E+06
0000341   1.8171E+08 -1.0560E+07 -2.3326E+06
0000342   1.8340E+08 -5.1376E+06  4.6094E+06
0000343   1.8331E+08 -1.2706E+07  2.8684E+06
0000344   1.7788E+08  4.9420E+06 -2.0729E+06
0000345   1.8048E+08  4.4108E+06 -4.1533E+06
0000346   1.8699E+08 -4.0970E+06 -1.6436E+07
0000347   1.8258E+08 -4.8226E+06 -7.3422E+06
0000348   1.8337E+08  1.4669E+05  1.5301E+06
0000349   1.8047E+08  7.0928E+06  2.0732E+06
0000350   1.8683E+08 -1.7900E+06 -8.4930E+05
0000351   1.8550E+08 -1.9783E+06  1.1672E+07
0000352   1.8400E+08  3.2509E+05 -4.0956E+06
0000353   1.9062E+08 -4.6481E+05  5.0041E+05
0000354   1.7926E+08  9.0362E+06 -1.6120E+07
0000355   1.8452E+08 -6.4772E+06  1.0444E+07
0000356   1.8298E+08 -1.5785E+06  1.9362E+06
0000357   1.8288E+08 -7.9438E+05 -4.6884E+06
0000358   1.8148E+08 -7.5177E+06 -1.2687E+05
0000359   1.8194E+08  1.5293E+06 -6.3716E+05
0000360   1.7973E+08  1.7516E+06  5.2451E+06
0000361   1.8101E+08 -4.5563E+06  1.4493E+07
0000362   1.8354E+08 -2.7951E+05 -1.0869E+07
0000363   1.8773E+08  5.2618E+06 -6.0770E+06
0000364   1.8244E+08 -5.3249E+06 -2.4047E+06
0000365   1.8625E+08  3.6371E+06  8.8843E+06
0000366   1.8345E+08  1.4094E+06 -1.2610E+06
0000367   1.8597E+08  2.6990E+06  2.5641E+05
0000368   1.8747E+08  3.8127E+06  2.4756E+06
0000369   1.7712E+08  7.3594E+06  6.7589E+06
0000370   1.8536E+08  4.8021E+06  5.1357E+06
0000371   1.8051E+08  4.7022E+06 -1.6392E+05
0000372   1.8635E+08 -4.3587E+06 -2.6034E+06
0000373   1.8988E+08 -1.4422E+06  2.1182E+06
0000374   1.7559E+08 -3.3748E+06 -1.3000E+06
0000375   1.8386E+08  9.9625E+05  5.4009E+05
0000376   1.8261E+08 -3.3803E+06  1.4782E+05
0000377   1.8428E+08 -6.6974E+05  3.0413E+06
0000378   1.8140E+08  9.0186E+06 -1.9815E+06
0000379   1.8644E+08 -2.1359E+06  1.7645E+06
0000380   1.8485E+08 -4.1071E+06  5.4252E+06
0000381   1.8418E+08  1.4384E+06 -5.7769E+06
0000382   1.8549E+08  5.2257E+04  1.8581E+06
0000383   1.8469E+08 -5.7590E+06 -8.8360E+05
0000384   1.7986E+08 -1.0700E+06  5.3622E+06
0000385   1.8741E+08  9.7394E+05  3.1877E+05
0000386   1.7698E+08 -2.8426E+06 -2.8988E+06
0000387   1.7729E+08 -1.5200E+06 -7.1912E+06
0000388   1.8006E+08  1.0659E+07  7.0331E+06
0000389   1.8328E+08  3.2230E+06 -6.0902E+06
0000390   1.8272E+08 -5.2373E+05 -1.0830E+06
0000391   1.8692E+08 -2.2039E+06  3.0563E+06
0000392   1.8330E+08  1.7070E+04  6.7753E+06
0000393   1.8523E+08 -2.2969E+06 -2.7285E+06
0000394   1.7735E+08  6.5867E+06  9.0815E+06
0000395   1.7435E+08 -1.3761E+06 -2.8735E+06
0000396   1.8254E+08  1.7694E+06 -1.5109E+06
0000397   1.8582E+08 -2.7339E+06  1.2117E+07
0000398   1.8957E+08  3.0674E+06  8.0152E+06
0000399   1.7999E+08  1.4716E+06 -2.4336E+06
0000400   1.8387E+08 -5.8607E+05 -1.7764E+06
0000401   1.8688E+08  6.4855E+06  2.1138E+06
0000402   1.8300E+08 -8.3119E+06 -1.5055E+05
0000403   1.7922E+08 -5.8034E+05  7.6010E+06
0000404   1.8094E+08  8.7970E+06  4.7278E+06
0000405   1.8304E+08  2.5367E+06  8.3196E+06
0000406   1.8481E+08 -1.6444E+05  5.2025E+06
0000407   1.8386E+08  2.6229E+06 -5.4538E+06
0000408   1.8287E+08  3.7326E+06  4.9012E+06
0000409   1.8891E+08  5.0533E+06  3.3994E+06
0000410   1.8076E+08 -6.8420E+05  3.7449E+06
0000411   1.8359E+08  3.3961E+05 -1.0673E+06
0000412   1.8250E+08  4.4339E+06 -1.7562E+07
0000413   1.8234E+08  4.6678E+06  1.0430E+06
0000414   1.8439E+08 -1.3037E+06  4.4218E+06
0000415   1.7999E+08  6.4779E+06 -4.2662E+06
0000416   1.8372E+08 -1.3523E+06  1.9303E+05
0000417   1.7161E+08  4.9895E+04 -2.6724E+06
0000418   1.8092E+08 -2.2830E+06  3.6372E+06
0000419   1.7809E+08  4.5294E+05 -1.6571E+05
0000420   1.8067E+08 -7.8441E+06 -2.7806E+06
0000421   1.7660E+08 -1.0592E+06  3.8446E+06
0000422   1.8365E+08 -5.6541E+04 -1.7303E+06
0000423   1.7865E+08 -5.5473E+06  6.9676E+06
0000424   1.8091E+08 -1.6718E+07 -1.1657E+07
0000425   1.8646E+08 -2.7938E+06 -7.1493E+06
0000426   1.8359E+08  1.4730E+06 -3.6281E+06
0000427   1.7395E+08  7.6163E+06  1.0711E+06
0000428   1.8419E+08  1.2072E+06 -6.4204E+06
0000429   1.8258E+08  2.8405E+06 -2.0992E+06
0000430   1.8788E+08  1.2415E+06 -2.1255E+06
0000431   1.8549E+08 -2.4432E+06 -9.7480E+05
0000432   1.8468E+08  1.0546E+07 -2.5799E+06
0000433   1.8605E+08 -9.8925E+05  2.1489E+06
0000434   1.8567E+08  5.4771E+06  2.6135E+06
0000435   1.8178E+08 -5.1394E+06 -6.7475E+06
0000436   1.7568E+08  1.2528E+07 -6.8261E+06
0000437   1.8441E+08  6.2139E+06 -1.1996E+07
0000438   1.8318E+08  6.1733E+06  3.6228E+06
0000439   1.8169E+08 -5.4269E+06 -1.9426E+06
0000440   1.8661E+08 -5.3445E+05  2.2405E+06
0000441   1.9002E+08  1.2427E+07  1.5404E+06
0000442   1.8305E+08  6.5822E+06  2.1587E+06
0000443   1.7325E+08 -3.4308E+06 -1.0691E+07
0000444   1.8295E+08 -5.0919E+06 -1.8347E+06
0000445   1.8966E+08 -2.4884E+06 -2.3545E+06
0000446   1.8487E+08 -1.0786E+06 -1.7450E+06
0000447   1.8537E+08 -5.5458E+05  4.7514E+06
0000448   1.8321E+08  2.3337E+06  4.9380E+05
0000449   1.8125E+08 -1.1649E+07  4.1351E+06
0000450   1.8254E+08 -4.8202E+06 -1.1322E+06
0000451   1.7914E+08  4.3170E+06  4.3389E+06
0000452   1.8225E+08  4.0397E+05  3.2230E+06
0000453   1.8491E+08 -3.0966E+06  3.3189E+06
0000454   1.8403E+08  6.6699E+06 -2.5025E+06
0000455   1.8080E+08  4.3032E+06  7.3872E+06
0000456   1.7319E+08 -5.2494E+06 -2.5022E+06
0000457   1.8327E+08  3.3557E+06  9.1278E+05
0000458   1.8495E+08  3.9024E+06 -3.7833E+06
0000459   1.8741E+08 -1.6235E+06 -1.2851E+06
0000460   1.8227E+08 -3.1718E+06  5.7492E+06
