Sil_f0_0_E 94.35 +/- 6.77 % 
Sil_f0_1_E 19.79 +/- 0.90 % 
Sil_f0_2_E 22.19 +/- 1.06 % 
Sil_f0_3_E 23.08 +/- 1.00 % 
Sil_f0_4_E 22.61 +/- 1.05 % 
Sil_f0_5_E 21.60 +/- 0.88 % 
Sil_f0_6_E 20.69 +/- 0.95 % 
Sil_f0_7_E 22.05 +/- 1.15 % 
Sil_f0_8_E 21.04 +/- 1.23 % 
Sil_f0_9_E 23.04 +/- 1.04 % 
Sil_f0_10_E 22.21 +/- 1.10 % 
Sil_f0_11_E 20.74 +/- 0.90 % 
