Sil_r0_0_E 35.24 +/- 0.27 % 
Sil_r0_1_E 37.78 +/- 0.22 % 
Sil_r0_2_E 39.65 +/- 0.30 % 
Sil_r0_3_E -1000.00 +/- -1000.00 % 
Sil_r0_4_E 37.70 +/- 0.19 % 
Sil_r0_5_E 32.15 +/- 0.20 % 
Sil_r0_6_E 34.94 +/- 0.24 % 
Sil_r0_7_E 22.21 +/- 0.11 % 
Sil_r0_8_E 30.23 +/- 0.16 % 
Sil_r0_9_E 44.15 +/- 0.34 % 
Sil_r0_10_E 30.70 +/- 0.16 % 
Sil_r0_11_E 47.47 +/- 0.26 % 
