Sil_l0_0_E 56.98 +/- 2.67 % 
Sil_l0_1_E 19.93 +/- 0.77 % 
Sil_l0_2_E 33.29 +/- 1.31 % 
Sil_l0_3_E 35.05 +/- 1.38 % 
Sil_l0_4_E 18.58 +/- 0.69 % 
Sil_l0_5_E 36.45 +/- 1.33 % 
Sil_l0_6_E 32.52 +/- 1.36 % 
Sil_l0_7_E 36.04 +/- 1.05 % 
Sil_l0_8_E 31.40 +/- 1.08 % 
Sil_l0_9_E 0. +/- 0. % 
Sil_l0_10_E 33.44 +/- 1.07 % 
Sil_l0_11_E 37.11 +/- 1.53 % 
